908.358,-0.036214588
908.359,-0.036187795
908.36,-0.036161024
908.361,-0.036134274
908.362,-0.036107547
908.363,-0.036080842
908.364,-0.036054159
908.365,-0.036027497
908.366,-0.036000858
908.367,-0.035974241
908.368,-0.035947645
908.369,-0.035921072
908.37,-0.035894521
908.371,-0.035867991
908.372,-0.035841483
908.373,-0.035814997
908.374,-0.035788533
908.375,-0.035762091
908.376,-0.03573567
908.377,-0.035709271
908.378,-0.035682894
908.379,-0.035656539
908.38,-0.035630206
908.381,-0.035603894
908.382,-0.035577604
908.383,-0.035551335
908.384,-0.035525088
908.385,-0.035498863
908.386,-0.03547266
908.387,-0.035446478
908.388,-0.035420317
908.389,-0.035394178
908.39,-0.035368061
908.391,-0.035341965
908.392,-0.035315891
908.393,-0.035289838
908.394,-0.035263807
908.395,-0.035237797
908.396,-0.035211808
908.397,-0.035185841
908.398,-0.035159895
908.399,-0.035133971
908.4,-0.035108068
908.401,-0.035082187
908.402,-0.035056326
908.403,-0.035030487
908.404,-0.03500467
908.405,-0.034978873
908.406,-0.034953098
908.407,-0.034927344
908.408,-0.034901612
908.409,-0.0348759
908.41,-0.03485021
908.411,-0.034824541
908.412,-0.034798893
908.413,-0.034773266
908.414,-0.03474766
908.415,-0.034722076
908.416,-0.034696512
908.417,-0.03467097
908.418,-0.034645448
908.419,-0.034619948
908.42,-0.034594468
908.421,-0.03456901
908.422,-0.034543573
908.423,-0.034518156
908.424,-0.034492761
908.425,-0.034467386
908.426,-0.034442032
908.427,-0.034416699
908.428,-0.034391387
908.429,-0.034366096
908.43,-0.034340826
908.431,-0.034315577
908.432,-0.034290348
908.433,-0.03426514
908.434,-0.034239953
908.435,-0.034214787
908.436,-0.034189641
908.437,-0.034164516
908.438,-0.034139412
908.439,-0.034114328
908.44,-0.034089266
908.441,-0.034064223
908.442,-0.034039202
908.443,-0.034014201
908.444,-0.033989221
908.445,-0.033964261
908.446,-0.033939322
908.447,-0.033914403
908.448,-0.033889505
908.449,-0.033864627
908.45,-0.03383977
908.451,-0.033814933
908.452,-0.033790117
908.453,-0.033765321
908.454,-0.033740546
908.455,-0.033715791
908.456,-0.033691056
908.457,-0.033666342
908.458,-0.033641648
908.459,-0.033616975
908.46,-0.033592322
908.461,-0.033567689
908.462,-0.033543076
908.463,-0.033518484
908.464,-0.033493912
908.465,-0.03346936
908.466,-0.033444829
908.467,-0.033420317
908.468,-0.033395826
908.469,-0.033371355
908.47,-0.033346904
908.471,-0.033322474
908.472,-0.033298063
908.473,-0.033273673
908.474,-0.033249302
908.475,-0.033224952
908.476,-0.033200622
908.477,-0.033176311
908.478,-0.033152021
908.479,-0.033127751
908.48,-0.033103501
908.481,-0.033079271
908.482,-0.03305506
908.483,-0.03303087
908.484,-0.0330067
908.485,-0.032982549
908.486,-0.032958418
908.487,-0.032934308
908.488,-0.032910217
908.489,-0.032886146
908.49,-0.032862095
908.491,-0.032838063
908.492,-0.032814052
908.493,-0.03279006
908.494,-0.032766088
908.495,-0.032742135
908.496,-0.032718203
908.497,-0.03269429
908.498,-0.032670397
908.499,-0.032646523
908.5,-0.032622669
908.501,-0.032598835
908.502,-0.03257502
908.503,-0.032551225
908.504,-0.03252745
908.505,-0.032503694
908.506,-0.032479958
908.507,-0.032456241
908.508,-0.032432544
908.509,-0.032408866
908.51,-0.032385208
908.511,-0.032361569
908.512,-0.03233795
908.513,-0.03231435
908.514,-0.03229077
908.515,-0.032267209
908.516,-0.032243668
908.517,-0.032220145
908.518,-0.032196643
908.519,-0.032173159
908.52,-0.032149695
908.521,-0.03212625
908.522,-0.032102825
908.523,-0.032079419
908.524,-0.032056032
908.525,-0.032032664
908.526,-0.032009316
908.527,-0.031985987
908.528,-0.031962677
908.529,-0.031939386
908.53,-0.031916114
908.531,-0.031892862
908.532,-0.031869629
908.533,-0.031846415
908.534,-0.031823219
908.535,-0.031800044
908.536,-0.031776887
908.537,-0.031753749
908.538,-0.03173063
908.539,-0.03170753
908.54,-0.03168445
908.541,-0.031661388
908.542,-0.031638345
908.543,-0.031615322
908.544,-0.031592317
908.545,-0.031569331
908.546,-0.031546364
908.547,-0.031523416
908.548,-0.031500487
